,CPI,Unemployment,GDP,Interest_Rate
NVRI,0.2840896195361043,-0.05402830585257659,-0.0005709333167252251,2.5889321100192095
NWN,-0.09107147432596119,-0.06213194978764373,0.00017908637768844493,-0.6252382061688695
NX,0.04516352276848462,0.000694215905068524,-0.0001292645920019219,-8.343014924872476
NYT,0.561875033924566,-0.2905996756680297,-0.0010779047567503475,16.733867754826473
ODC,0.23840591422696103,-0.26028907902388143,-0.0005558532987202103,0.6968999971915548
OFG,0.1740927126633887,-0.20324591979400358,-0.0003764932126594511,4.243050259221114
OGE,0.043263422267439025,-0.11148316866177728,-0.00010716610659358694,5.56595478190834
OIA,-0.14419070303362944,0.18020322278490733,0.00030425494119917795,-5.739492119981162
OII,0.303956596671124,-0.07261514273380935,-0.0006193426942905644,10.838070174173554
OKE,0.18324900243581915,0.019606794757936512,-0.0003433732138048394,15.043932832297708
OLN,0.26630556037176,-0.2311328931663244,-0.0005741013790152016,6.792875997052249
OLP,-0.11932185136094253,-0.6275505251719674,2.211076917146837e-05,-8.530186189026779
OMC,0.24885001625764366,-0.3049064167691168,-0.0005209824706989274,7.433543909033253
OMI,0.17665171217769207,-0.16810198985713148,-0.0003590920889988136,5.478908463142399
OPY,0.3308056291223708,-0.25775554371669296,-0.0006468166592590308,5.942398323143932
ORCL,0.03282258020727078,-0.24954244061022723,-0.000131071576606967,-6.105263072863635
ORI,0.4404144217528917,-0.6913755606707872,-0.0009931766281446874,8.719065602800486
OSK,0.4524379159812772,-0.3179190956589135,-0.0009066288253292698,5.186695749535943
OXM,0.3961622299209475,0.10919601703252425,-0.0007372440805279573,24.017913918049807
OXY,0.16634177859771185,-0.40966858839153036,-0.0003946356507147364,8.862296992645318
PAI,-0.0793113339815689,0.1388511025837476,0.00016584205469452606,-3.3819871184108092
PAR,0.06380191810093326,-0.13377088791630204,-0.00014610870310186042,-5.6132207060312345
PBI,0.6757891549476329,-1.06354686313024,-0.001389598113731294,32.03358303424802
PBT,0.09313505919142004,-0.8232090550823885,-0.00037921338222002277,8.922771480406492
PCF,0.03676789730721021,-0.1938725683000335,-0.00012698505319982956,-0.6995236081640565
PCG,-0.10725606409843086,-0.22783508966604468,0.0001859607703928734,-3.849001486272009
PDT,-0.1811449328106905,0.024844735224145705,0.0003451952902156011,-3.6031531359841362
PEG,-0.09174625145001085,-0.04714953476737061,0.00020523756357324757,-0.004893904896874946
PEO,0.1388336313088794,-0.23670028543848065,-0.0003221510361182678,4.015247033717551
PFE,0.08632363883974346,0.21503624473861838,-0.00011600312015805359,3.7399644462560886
PG,0.05452003488698679,-0.11516868502446162,-0.00010881888203839729,3.0190041690003238
PGR,0.13995590608054528,-0.18006936755696074,-0.00030296954037439816,2.943785865105242
PH,0.2645411527295926,-0.7214034786037509,-0.0006710477292712902,6.619592477685251
PHG,0.3544865052311146,-0.2356261144878262,-0.000741485988984325,2.6614192678623128
PHI,-0.038069431567092755,0.02214539861630456,7.103444173914633e-05,-2.182774770157527
PHM,0.14915007598149602,1.1916891768559486,-0.00015442219415073843,-31.975650370057966
PII,0.29450780068840954,-0.3260858559012535,-0.0006797775678402118,8.000933496953603
PIM,0.032313756706153905,-0.08529175582018868,-8.348947026423637e-05,-0.5966528091457031
PKE,0.15820209118942066,-0.300710580081581,-0.0003609279211501115,3.912003626769662
PMM,-0.14935229742168396,0.14535092039240086,0.0002997433371227376,-5.612071335424856
PNC,0.11417477736499525,-0.3141139338794602,-0.00025311349533807537,4.598162334638789
PNR,0.39090225621675573,-0.10292191497909241,-0.0007888925220893572,4.138649829598388
PNW,-0.12493597950106525,-0.010303673827496558,0.0002490504114405698,-2.0347410202031706
PPG,0.1321383702215586,-0.17003381853420285,-0.0003246696578101116,-5.794144156988039
PPL,-0.05963208600673162,0.17234728284245707,0.00018785747780558637,1.0684085831392156
PPT,0.030768331785612224,-0.13597557400328322,-0.00010107279266410862,-2.278589885071573
PRG,-0.05348583489417152,-0.040419761256948565,6.64677633452973e-05,1.1028384405297964
PSA,-0.12340574452803786,0.04779345699961424,0.00024227772064656233,-0.5966862960379347
PVH,0.11697795818014779,-0.07228524148584194,-0.0003155952750993063,-5.1711979517871125
R,0.14249004818375566,-0.5085814992388218,-0.00033625770064149574,8.395320726018012
RAMP,0.8029651496772625,-0.5905041030532485,-0.001670756852365951,17.308006868119886
RES,0.27086156003443684,-1.435701539865433,-0.000926458512349182,8.859859688754483
REX,0.48221217305176733,-0.4677997952446374,-0.0008895754679059675,29.94371108996459
RF,0.2407185521702298,-0.30953848036143466,-0.0005625702694493362,-7.952963275828846
RGR,0.3597172667173263,0.4513260143723443,-0.0006797686269919834,20.40224014357985
RHI,0.030359282341349037,-0.28975402361923575,-7.95223636712028e-05,0.15708905288135971
RJF,0.1492717243986342,-0.3545436901555926,-0.000372192974379959,1.0056081629942637
RLI,0.20578238914005462,-0.04384874428387144,-0.0003656697020541083,17.21222626766624
ROG,0.008692468746625536,-0.16483057264890502,-5.116313811195927e-05,-4.992955066435281
ROK,0.2171017516015881,-0.48624269899891914,-0.0005434236106263701,5.706781562370694
ROL,0.12066952338679938,-0.5213102681070433,-0.0003433267679815444,7.116069364320511
RPM,0.12182331715268097,-0.06652000823819458,-0.00022311591763224392,3.620976044060278
RRC,0.27200253627833165,0.26474155506705643,-0.0004711424571792744,13.651892389866669
RRX,0.04921484260861043,-0.18125120541051554,-0.00017669448497628637,-8.634880464547498
RTX,0.21356281564141752,-0.2582141536835769,-0.00045248872762804204,5.123636802311409
RVT,0.19065064414061464,-0.41169142060657904,-0.0004610784240043353,3.0500285784036003
RVTY,0.17672944371158494,-0.13732222573967784,-0.00040466878871278644,-7.144262539540627
SABA,-0.050641813554986155,-0.09643181921951025,4.558994302164554e-05,-3.7426094830625156
SAFE,0.37202290432144663,-1.8342449075734786,-0.0012330097867425671,-0.3829819843478807
SAN,0.1831406905125476,0.1313464997554988,-0.000302288764501335,-0.8730985221691444
SBR,0.2271354789703201,-0.68346949243111,-0.0005865811217096173,15.659277268370785
SCHW,0.43750770274744544,-0.3893003313782633,-0.0008573385380551413,8.246763853480974
SCI,0.040786610031091464,0.23135493195124493,-1.2346194237983221e-05,1.2030832861975211
SCL,0.24148074329708047,0.1177214097915104,-0.000505232352755583,0.6007323403798739
SEE,0.4560576482309749,-0.8189266240059597,-0.0009626649231042617,14.604836133789735
SF,0.26853106353759837,-0.4352965383260143,-0.0005633038124005507,8.100945340519962
SHEL,0.022659306258917412,-0.07236630651496513,-6.637441677551092e-05,2.9999746290362146
SHW,-0.06356408016961437,0.07448058719862902,0.00010338388045506852,-13.186371754498138
SIG,-0.025550387959387914,-0.6470441228089688,-5.265360297956878e-05,-1.311170899929534
SJT,0.15385310653978157,-0.7173664057562794,-0.00043176864677152427,13.434557281739192
SKY,0.31241412157892307,-1.1117864085243734,-0.0008498501311300366,1.226425388155725
SLB,0.19272896947920268,-0.47979049024961357,-0.0004711666694345862,4.561075308140387
SMP,0.24465403516679576,-0.36483793082968347,-0.0005518091217596721,14.203717742946303
SNA,0.13083630392553036,-0.2018867962105225,-0.0003129077327116425,-5.845330196207792
SNV,0.3008657935720138,-0.31838168915263737,-0.0006789645147319834,-8.502569889926427
SO,-0.14171580373606057,-0.023678164704858642,0.0002746149087386948,0.10791972465412382
SON,0.1947935816885354,-0.39205920851270915,-0.0004231497295439923,9.635048284848194
SONY,0.26610934946594217,-1.0552211681612946,-0.0006529422671166518,12.152899405730436
SOR,0.13441350781327344,-0.3388673202165191,-0.00032759697987849723,1.6291132124942629
SPB,0.2901284295092968,0.13900348984247846,-0.0005287599043224123,-9.533307047522044
SPGI,0.152911428554362,0.06673252417603777,-0.0002668616668470153,4.813959111586755
SPXC,0.28761563256763056,-0.42553479893754237,-0.0006553879099269744,5.320977554576546
SR,0.011342832518118882,-0.12430278950759129,-2.2717444078959592e-05,3.8823536092780775
SSL,0.1650613738801971,-0.39075736405076766,-0.00042294440558876545,5.448565380927468
STC,0.11709121650912355,0.6474076002816197,-0.0001618171064181606,-18.608304715670723
STEW,0.1267549099942638,-0.20364250632038308,-0.0002637161403527821,2.26570374839299
STT,0.29712701216261994,-0.28673599815515627,-0.0005968413707989062,7.136700673724968
SU,0.10549978461450832,-0.1782530148554417,-0.00025701075757258995,-2.547392136215944
SUP,0.0301950912678518,-0.29941248606637483,-0.00017516100644238142,-7.803020831888858
SWK,-0.03705762452611506,-0.2370527404290668,1.557406719149279e-05,-2.1511216509385696
SWX,0.0933977723149727,-0.2737589610722668,-0.0002253452697861813,6.599899964564656
SWZ,0.2079542992711929,-0.31547002447328326,-0.00046716019087889027,3.644982108587365
SXI,0.006655366018125496,-0.09565511004371881,-7.35328252764178e-05,-6.207148117234437
SXT,0.07657188868366979,-0.535368151637357,-0.0002340290905968878,6.078305056681321
SYK,0.11395661967863635,-0.24394401227237855,-0.0002304149096951369,2.966725347491561
SYY,0.04512605776853883,-0.06430028984897938,-8.959955477583215e-05,0.7571699218586259
T,0.036735689059789405,0.04131910322986812,-7.808280850284816e-05,-0.6563831589429017
TAP,0.05758090799351673,-0.3838949230382617,-0.00014283699416672846,2.633998196834992
TCI,0.7759633520533372,0.2876806765958927,-0.0014254249628439242,-10.352636756010233
TDS,0.13189952674155675,-0.39416124391470386,-0.0003205576437477209,2.449044774087005
TDW,0.3504960674282217,-0.3071545493397044,-0.0007527658353309041,11.999026223200662
TEF,0.18259137257179017,-0.22755876522808322,-0.00036349116947373417,7.405942386949751
TEVA,-0.08972265533580048,-0.2570697080393863,0.00017924786170347984,-2.7302341188450283
TEX,0.47593630519342267,-0.3525086203297398,-0.0011013243405185724,-11.413463879202727
TFC,0.15385547772790442,-0.09819382502891484,-0.00030392707568462074,2.717556693559431
TFX,0.07191315399279939,0.04037886998844593,-0.00010148322435055146,2.877545890149728
TG,0.2680737869215756,-0.24801564742381027,-0.0005681160479908964,12.272291419040451
TGNA,0.3583375595169994,-0.15306029350791298,-0.0006918981217966524,5.520938848996797
TGT,-0.028214264717880404,-0.2632678715206563,-5.063646891345641e-06,-5.048458168520076
THC,0.12237488364031894,-0.15456736819845365,-0.00028888169483048953,-8.343150177491014
THO,0.3042588559207379,-0.15815582292497976,-0.0006155335669651985,1.2643960577917048
TISI,0.04006492466546404,0.07669069748932272,-0.00010202307151813139,-0.9281349085344526
TJX,0.17500326620967274,0.13504760728726356,-0.0003089480236979636,7.587703187499207
TKR,0.030715573454586993,-0.8730562634647909,-0.00031415967757708607,-5.674297833474464
TM,0.19405422688281262,0.04831974760223075,-0.00036158559305995985,-2.2122714959499343
TMO,0.3857321431319104,-0.3471219586584251,-0.0007881539609485011,5.307361831132943
TNC,0.24552363084669349,-0.5328166962227917,-0.0005810573626873206,7.736708557112196
TOL,0.11472638161361516,0.3613127296124572,-0.0001891104929430676,-6.048475089849778
TPC,0.5692953948697103,-0.8248883699653506,-0.001223723411054034,14.387117429738515
TPL,0.3765477047048154,-0.29227570664020586,-0.0007449838298015932,11.462877950997294
TR,0.19652381050569656,-0.25229282542933334,-0.0004199064472668601,3.327315068411737
TRC,0.2835429681329857,-0.0718025384886555,-0.0005565759818656757,5.862800655964891
TRN,0.2318342139950521,-0.43960123377463717,-0.0005504769553330013,7.356196841262848
TRP,-0.07158310062513361,0.08531399202219478,0.00014187059887318942,-2.0270823937352187
TRV,0.06886108420762709,-0.04767674556992528,-0.00013457648443374742,0.35080916645715865
TSI,-0.009572859566008155,-0.08900470458027432,-3.433625605686608e-05,-2.8754559924008083
TSN,0.26088545614734415,-0.5589296439266567,-0.0005713802070909102,15.329111956418538
TT,0.3695458788074262,-0.4210908045029957,-0.00081361478634151,-1.1908043148501606
TTC,0.24747986439037167,-0.33726871267198544,-0.000577017914864586,1.5636107738974299
TWN,0.11943740174712815,-0.43369561518401784,-0.000340870068108734,-0.7665534260161968
TXNM,-0.047712038933036605,0.24145351198911177,0.00015831944214980687,2.630587966231428
TXT,0.23113317921506957,-0.3829822763776359,-0.0005180923846335173,0.5120614101936599
TY,0.10019940782939915,-0.16836964459500603,-0.0002257673273242944,2.0664105559776256
TYL,0.5175747271804594,0.1809044621606915,-0.0009219803155733342,15.524606608045605
UDR,-0.16954893586876282,-0.38014157123349795,0.00024535987903290257,-2.9257581429062847
UFI,0.6238069448614938,-0.8122854328758877,-0.0013601887491149212,4.243034155637887
UGI,0.0005992956469848355,-0.3982839351916276,-6.256658426767592e-05,-1.0948834244120917
UHS,0.2240086342958627,-0.6050426092898745,-0.0005224822364602311,4.669812174413256
UHT,-0.20544527737368273,0.19784198792236485,0.00039881182086340394,-12.02277788568103
UIS,0.5893251273975453,-0.3959587503338234,-0.0011163425038565045,22.02506289742343
UL,0.03512451174182503,0.16660830600440263,-4.102567464134288e-05,-0.5186465303787806
UMH,-0.05208557443441419,-0.12920236996621284,4.289055321873847e-05,-5.4448755819438395
UNF,0.19162274065507864,-0.1290944530338015,-0.0003825163743090554,3.2115585509190097
UNH,0.014672021336730465,-0.02403376180341039,4.338641984454744e-06,6.7470085297019615
UNM,0.37859573170242333,-0.6032933799068225,-0.0008150956248930141,13.415655312171705
UNP,-0.014928997754185446,-0.3397330034505372,-2.8979852960797636e-05,0.0967743308964239
USA,0.15842363293235276,-0.2591972139624302,-0.0003588015806980094,1.566100757063021
USB,0.09868206318542423,-0.16466567441917349,-0.00022142642185093986,0.9923078106549352
USM,0.22219974703712816,-0.5170077362952916,-0.0005052256706705727,10.584501960718873
UTL,-0.020949189447624413,0.03087590017822445,8.269314456165605e-05,5.702274872841832
UVV,0.1154018250345168,0.23676268379890328,-0.0001835074795069891,3.6768804967107185
VBF,-0.1336461789169651,0.21575552761672254,0.00029061795317775196,-3.7582173720904377
VFC,0.20457240310396696,0.008785563976596954,-0.00035732915182901635,12.258621081734336
VHI,0.17016212286444418,0.4867498511040739,-0.00028162656787644735,34.27240803072248
VLO,0.3575329107981809,-0.23847457364266791,-0.0007677971779009862,0.4671780991549072
VLT,-0.009505748330295447,-0.006798056963910651,-1.4266193050569212e-05,-3.574493987480283
VMC,0.06631400037375369,0.16289350210493764,-8.804361686728934e-05,-4.228052865975169
VMI,0.11240773939073453,0.21329027154962646,-0.00022822895339130733,-5.804942068997152
VNO,-0.06092242392577662,-0.27535542212035086,7.897773608861458e-05,-2.7755894504871104
VSH,0.10874974563281348,-1.0620347797786605,-0.00048605917409405563,-4.045522419435008
VZ,0.06843295524536268,-0.04107350845325045,-0.00015519861089351855,2.621045938170554
WBS,0.22602277573475035,-0.7266192109817067,-0.0005878643166429276,9.495410894527684
WEC,-0.07476026424395489,-0.06175154245813648,0.0001456977994959141,0.22940169706600055
WELL,-0.2568296804652236,0.12808660921869383,0.0005286103218060112,-8.135263741579935
WFC,0.11902874640532833,-0.21744031425557644,-0.00025711032388889277,-0.4268916453342277
WGO,0.5028042901328044,0.022077189711528722,-0.0010520201180112057,-13.51334432152769
WHR,0.3053087325869946,0.03861729563204216,-0.000613481816084796,-15.580578648496756
WKC,-0.04855336902191826,-0.20332072155061612,3.6323263720272614e-05,1.0958934981653061
WLY,0.19442801262731008,-0.3569422093834979,-0.00040343883083421295,10.307510191769905
WLYB,0.1840139723410786,-0.36535951460916033,-0.0003823686008989635,10.010425922905304
WM,0.13843598291107115,-0.3061856257192124,-0.0002996753991511558,4.056629706694383
WMB,-0.011862971422927825,0.15273704692160772,5.084286589893128e-05,0.695318755634944
WMK,0.2062515082736378,-0.20737206427970745,-0.0004281394253579651,8.80107642445129
WMT,0.036946413743683515,0.08667278403741993,-4.6097272090622754e-05,0.7704619914421273
WOR,0.44974519550832126,-0.246616064922594,-0.0009740290349565528,2.8028859184576627
WPP,0.37087673016684586,-0.32161085028639746,-0.0007944990981973432,4.067347112314292
WRB,-0.03486789708433126,0.08660562495223575,9.342233209548578e-05,0.8544423156691688
WSM,0.02216308473025421,-0.6208864218695119,-0.00018490887557842672,0.8600137562501488
WSO,0.08842444106683715,-0.19282775441235,-0.00022147865619057128,0.296004034274105
WST,0.4167117998034838,-0.18118311967311435,-0.0008093935542249631,7.374173293037164
WTM,0.02935212607181623,0.25652705197058945,-1.282360644894176e-06,3.6135435451937004
WTRG,0.027560292576047,-0.23694279928834255,-0.00011262064776929037,-1.4613373785177861
WTS,0.23356912673980254,-0.23033702951099363,-0.0004946465242926246,3.578961671786
WWW,0.38042961712261014,-0.2275464014553164,-0.0007657058660384686,13.14132419716662
WY,0.029896342172615727,0.09390527913482268,-6.74033431475457e-05,-7.820308892993299
XOM,0.09981422622716557,0.007445057493142177,-0.00019313994087725127,5.269077777833045
ZTR,0.09628850769886904,-0.08497126428362686,-0.0001870167539177181,1.6133463251930051
