,CPI,Unemployment,GDP,Interest_Rate
JNJ,-0.008892351414095563,16.27122137013706,-0.0004903244559386621,5.161821231886561
JPM,-0.04521094122498813,32.95939414262024,-0.0009090471998973726,10.330214348988305
JWN,0.2739476436913298,25.561757046054172,-0.0014165819962990156,7.964344207470172
K,0.03264791825832712,22.015162121912088,-0.000780482351046885,7.0287586436784775
KEX,0.3476456249178075,19.718397993594472,-0.0016111324495540202,6.809564424940413
KF,0.44544492472758634,-14.922800309449809,-0.0008110979527398143,-4.101620229144685
KGC,0.3019001881280838,-5.5858480202392515,-0.0007083285175149001,-1.210442152161255
KMB,0.046050978215876025,26.333013235003246,-0.0009520243534844042,8.421554488410296
KMT,0.350422273602642,14.050700659585951,-0.0014298593107344715,5.021477541289528
KO,0.2397725776575075,20.874817932778274,-0.001325633992141917,7.023683323078943
KR,-0.03373777202467872,14.69125533941856,-0.00042169170766293007,4.722663606709193
KWR,0.006080778149756252,37.38678446105458,-0.0011796438160871503,11.877959947585008
L,0.2820956565988961,15.435432849550619,-0.0012956692830332628,5.277806189780432
LEG,-0.1758165079640827,29.056446555603788,-0.0003798059636466178,8.855514309128496
LEN,-0.10363502544647184,13.805253657034273,-8.715586481677917e-05,3.919964068372758
LHX,0.5607889708425422,-20.476478014332965,-0.0009083552016448948,-5.730968880022377
LLY,0.17533837993892967,-5.282103507572662,-0.0003305055122488909,-1.4069616088403782
LMT,-0.07349289189875453,39.81580608058481,-0.0011204202974539612,12.625098267573946
LNC,0.12389714054735533,38.8885083434524,-0.0015847631457930333,12.43311824630975
LOW,-0.10564521301357928,-6.2259208003683115,0.0005069018422956262,-2.2631465880920283
LPX,0.7646150785770849,13.850794276844466,-0.002170334866494983,4.634137354602166
LUMN,-0.060435294263632484,47.81466706443203,-0.0013288548685679302,15.039765433443092
LUV,0.07042836796805063,5.45776279402255,-0.0003297526765306813,1.6985605725951047
LXU,0.9226167468741214,77.04443738711322,-0.0050422542939116965,26.1949131177393
LZB,0.6172933619057642,28.12932670880473,-0.0022228785934856887,9.023666200969064
MAGN,0.14175830972952247,23.74850494344772,-0.0011241464904436782,7.693971717697141
MAS,0.014999764794513603,29.35111235660604,-0.0009413941734273124,9.240462180819472
MATX,0.6161307567530143,-32.103454761910434,-0.0006598963894717258,-9.423655956535427
MCD,0.03653479823021343,19.87385853250546,-0.0007640520278151541,6.484677030432027
MCI,0.016642435569234237,28.171774908597975,-0.0009232740382394411,8.866651997160288
MCS,-0.7536741737620303,77.93590393689502,-0.00043365076356849386,23.677752831713477
MDT,0.26506007890030103,-7.045932146930857,-0.0004743880875937023,-1.9993761112401687
MDU,0.1093372547201492,6.4823359168927865,-0.0005296917571913085,2.1925460475682583
MEI,0.6278499177788006,18.02324866531238,-0.0023049451583112557,6.755233353720406
MGA,0.2818010309898865,35.52329853369371,-0.001853996544454617,11.57803858899021
MKC,-0.12625741330922843,43.95303369754946,-0.001043410811433887,13.808896803881177
MMC,-0.06553877581221268,4.250241863584424,4.348236162243779e-05,1.2361800997552221
MMM,0.2644435980520635,8.713982294522362,-0.0009674349242914104,3.084850589828372
MO,0.30385511029339923,4.8165609317955544,-0.0009910669690702534,1.9155831427451593
MOD,0.4151782847163038,3.4079460994404234,-0.0010943493771149448,1.2566558381246025
MRK,0.26942453920213555,41.23533777754153,-0.002082940515407472,13.574004326610796
